,label,text,length,title,title_length,click_through,abandoned_cart,unsubscribed,open_rate,num_pics,num_videos,video_length,length_binned,title_length_binned,campaign_type,industry
146,1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",29,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local",15,0,1,0,0,5,2,49,big,bigger,Engagement_Campaign,Hospitality
147,0,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,15,Ummma,1,1,1,0,1,5,1,71,med,small,Engagement_Campaign,Medical
148,0,K..i deleted my contact that why?,6,K,1,1,1,0,1,1,0,93,small,small,Revenue_Based,Automotive
149,0,Sindu got job in birla soft ..,7,Sindu got job in birla soft ,6,0,1,0,1,5,2,188,small,med,Engagement_Campaign,Automotive
150,0,The wine is flowing and i'm i have nevering..,9,The wine is flowing and i'm i have nevering,9,0,0,0,0,0,2,112,small,big,Promotional,Industrial
151,0,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,15,Yup i thk cine is better cos no need 2 go down 2 plaza mah,15,1,0,0,1,2,3,15,med,bigger,Abandoned_Cart,Hospitality
152,0,Ok... Ur typical reply...,4,Ok,1,1,0,0,1,5,2,44,small,small,Abandoned_Cart,Hospitality
154,0,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",80,"You are everywhere dirt, on the floor, the windows, even on my shirt",13,0,0,0,1,2,1,184,biggest,bigger,Revenue_Based,Hospitality
155,0,Aaooooright are you at work?,5,Aaooooright are you at work?,5,1,0,0,0,2,2,196,small,med,Revenue_Based,Industrial
156,0,I'm leaving my house now...,5,I'm leaving my house now,5,0,1,1,0,0,2,236,small,med,Survey,Real_Estate
157,0,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",33,"Hello, my love",3,0,0,1,1,0,0,147,big,small,Abandoned_Cart,Real_Estate
158,1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,19,Customer service annoncement,3,1,0,0,1,3,3,102,med,small,Abandoned_Cart,Industrial
159,1,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,27,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,27,0,1,0,0,3,3,74,big,biggest,Abandoned_Cart,Real_Estate
160,0,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,24,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,24,1,0,0,1,4,2,77,big,biggest,Promotional,Automotive
161,0,New car and house for my parents.:)i have only new job in hand:),13,New car and house for my parents,7,1,1,1,0,0,3,137,med,med,Abandoned_Cart,Hospitality
162,0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,19,I'm so in love with you,6,1,0,1,1,5,3,207,med,med,Promotional,Medical
163,1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,24,-PLS STOP bootydelious (32/F) is inviting you to be her friend,11,1,0,0,1,4,1,186,big,big,Engagement_Campaign,Automotive
164,1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",30,BangBabes Ur order is on the way,7,0,1,0,1,5,3,169,big,med,Revenue_Based,Real_Estate
165,0,I place all ur points on e cultures module already.,10,I place all ur points on e cultures module already,10,1,1,0,1,5,0,180,small,big,Abandoned_Cart,Medical
166,1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,27,URGENT! We are trying to contact you,7,0,0,1,1,5,0,95,big,med,Revenue_Based,Automotive
167,0,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",13,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",13,0,1,1,0,1,1,133,med,bigger,Promotional,Industrial
168,0,Great escape. I fancy the bridge but needs her lager. See you tomo ,13,Great escape,2,0,1,1,0,3,3,12,med,small,Revenue_Based,Medical
169,0,Yes :)it completely in out of form:)clark also utter waste.,10,Yes :)it completely in out of form:)clark also utter waste,10,1,0,1,1,1,2,202,small,big,Abandoned_Cart,Hospitality
170,0,"Sir, I need AXIS BANK account no and bank address.",10,"Sir, I need AXIS BANK account no and bank address",10,0,0,0,0,4,0,91,small,big,Survey,Hospitality
171,0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ",20,Hmmm,1,1,0,0,0,1,2,40,med,small,Survey,Medical
172,0,What time you coming down later? ,6,What time you coming down later? ,6,1,1,0,1,5,2,55,small,med,No_Opener,Industrial
173,0,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",21,"Bloody hell, cant believe you forgot my surname Mr ",9,0,0,0,1,0,3,25,big,big,No_Opener,Real_Estate
174,0,"Well, i'm gonna finish my bath now. Have a good...fine night.",11,"Well, i'm gonna finish my bath now",7,1,0,0,1,4,1,210,med,med,No_Opener,Automotive
175,0,Let me know when you've got the money so carlos can make the call,14,Let me know when you've got the money so carlos can make the call,14,0,0,1,1,4,3,129,med,bigger,Survey,Automotive
176,0,U still going to the mall?,6,U still going to the mall?,6,1,1,1,0,0,1,33,small,med,Engagement_Campaign,Real_Estate
177,0,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",30,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",30,1,1,1,1,2,2,41,big,biggest,Survey,Industrial
178,0,Text her. If she doesnt reply let me know so i can have her log in,16,Text her,2,1,1,0,0,5,3,176,med,small,Survey,Medical
179,0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,25,Hi! You just spoke to MANEESHA V,7,0,1,0,1,2,2,84,big,med,Revenue_Based,Automotive
180,0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,31,You lifted my hopes with the offer of money,9,1,0,0,1,4,0,37,big,big,Survey,Automotive
181,0,Lol no. U can trust me.,6,Lol no,2,1,1,0,1,5,3,140,small,small,Survey,Industrial
182,0,ok. I am a gentleman and will treat you with dignity and respect.,13,ok,1,1,1,0,1,3,0,89,med,small,Revenue_Based,Medical
183,0,"He will, you guys close?",5,"He will, you guys close?",5,1,1,1,0,2,2,197,small,med,No_Opener,Real_Estate
184,0,Going on nothing great.bye,4,Going on nothing great,4,1,1,0,1,1,0,115,small,small,No_Opener,Medical
185,0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,32,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,32,0,0,0,1,1,0,139,big,biggest,No_Opener,Medical
186,0,"Haha awesome, be there in a minute",7,"Haha awesome, be there in a minute",7,0,0,0,1,2,0,61,small,med,Abandoned_Cart,Real_Estate
187,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,24,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,24,0,0,0,0,3,2,45,big,biggest,Revenue_Based,Automotive
188,0,Have you got Xmas radio times. If not i will get it now,13,Have you got Xmas radio times,6,0,0,1,1,1,1,106,med,med,Engagement_Campaign,Automotive
189,0,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,19,I jus reached home,4,1,1,0,0,0,2,218,med,small,No_Opener,Industrial
190,1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,10,Are you unique enough? Find out from 30th August,9,1,1,0,1,0,0,2,small,big,Engagement_Campaign,Medical
191,0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,38,I'm sorry,2,0,1,1,1,5,2,190,big,small,Survey,Real_Estate
192,0,Hi :)finally i completed the course:),6,Hi :)finally i completed the course:),6,1,0,0,1,2,1,84,small,med,No_Opener,Automotive
193,0,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,22,It will stop on itself,5,0,0,0,1,3,1,50,big,med,Engagement_Campaign,Industrial
194,0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,19,How are you doing? Hope you've settled in for the new school year,13,1,1,1,1,5,2,60,med,bigger,Revenue_Based,Industrial
195,0,Gud mrng dear hav a nice day,7,Gud mrng dear hav a nice day,7,0,1,1,1,2,0,180,small,med,Survey,Industrial
196,0,Did u got that persons story,6,Did u got that persons story,6,0,0,1,1,2,0,168,small,med,Revenue_Based,Hospitality
197,0,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,14,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,14,0,1,0,1,5,0,176,med,bigger,Engagement_Campaign,Real_Estate
198,0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,30,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can,28,1,0,0,1,1,1,58,big,biggest,Revenue_Based,Real_Estate
199,0,"Found it, ENC  &lt;#&gt; , where you at?",8,"Found it, ENC  &lt;#&gt; , where you at?",8,0,0,0,0,3,2,47,small,med,Abandoned_Cart,Medical
200,0,I sent you  &lt;#&gt;  bucks,5,I sent you  &lt;#&gt;  bucks,5,0,1,0,0,5,0,192,small,med,Abandoned_Cart,Medical
201,0,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,18,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,18,1,1,0,0,4,1,93,med,biggest,Survey,Hospitality
202,0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,26,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; ,9,1,1,0,0,1,1,61,big,big,Revenue_Based,Hospitality
203,0,Goodmorning sleeping ga.,3,Goodmorning sleeping ga,3,0,1,1,1,4,3,172,small,small,Survey,Automotive
204,0,U call me alter at 11 ok.,7,U call me alter at 11 ok,7,1,1,0,1,2,0,62,small,med,Promotional,Industrial
205,0,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,13,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar,13,0,1,1,1,5,0,141,med,bigger,Revenue_Based,Real_Estate
207,0,"Aight yo, dats straight dogg",5,"Aight yo, dats straight dogg",5,1,1,1,0,0,2,25,small,med,No_Opener,Real_Estate
208,0,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,13,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,13,1,1,1,0,4,0,57,med,bigger,Revenue_Based,Medical
209,0,Both :) i shoot big loads so get ready!,9,Both :) i shoot big loads so get ready!,9,0,1,0,1,1,1,145,small,big,Revenue_Based,Automotive
210,0,"What's up bruv, hope you had a great break. Do have a rewarding semester.",14,"What's up bruv, hope you had a great break",9,1,1,1,0,2,3,41,med,big,Survey,Industrial
211,0,Home so we can always chat,6,Home so we can always chat,6,0,0,0,0,4,1,1,small,med,Revenue_Based,Industrial
212,0,K:)k:)good:)study well.,2,K:)k:)good:)study well,2,1,0,0,1,3,2,176,small,small,Engagement_Campaign,Hospitality
213,0,Yup... How Ì_ noe leh...,5,Yup,1,1,1,1,1,4,2,79,small,small,Survey,Real_Estate
214,0,Sounds great! Are you home now?,6,Sounds great! Are you home now?,6,1,0,1,1,4,3,202,small,med,Engagement_Campaign,Real_Estate
215,0,Finally the match heading towards draw as your prediction.,9,Finally the match heading towards draw as your prediction,9,0,0,0,0,3,2,142,small,big,Survey,Hospitality
216,0,Tired. I haven't slept well the past few nights.,9,Tired,1,0,0,1,0,0,2,8,small,small,Abandoned_Cart,Real_Estate
217,0,Easy ah?sen got selected means its good..,7,Easy ah?sen got selected means its good,7,0,0,0,1,5,1,36,small,med,No_Opener,Hospitality
218,0,I have to take exam with march 3,8,I have to take exam with march 3,8,1,1,0,0,3,2,1,small,med,Survey,Hospitality
219,0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,35,Yeah you should,3,0,1,0,1,5,3,189,big,small,Survey,Industrial
220,0,Ok no prob. Take ur time.,6,Ok no prob,3,0,0,1,0,3,0,173,small,small,Revenue_Based,Industrial
221,0,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,30,There is os called ubandu which will run without installing in hard disk,13,1,0,0,1,4,3,156,big,bigger,Engagement_Campaign,Hospitality
223,0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,26,U say leh,3,1,0,1,0,0,0,78,big,small,Promotional,Industrial
224,1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",21,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www",19,0,1,0,0,4,0,113,big,biggest,No_Opener,Industrial
225,0,Would really appreciate if you call me. Just need someone to talk to.,13,Would really appreciate if you call me,7,1,1,1,0,1,1,27,med,med,Engagement_Campaign,Automotive
226,1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",30,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e",27,0,0,0,0,4,0,58,big,biggest,No_Opener,Real_Estate
227,0,Hey company elama po mudyadhu.,5,Hey company elama po mudyadhu,5,0,1,1,1,3,0,180,small,med,Engagement_Campaign,Medical
228,0,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",27,Life is more strict than teacher,6,1,1,0,1,1,2,86,big,med,Survey,Real_Estate
229,0,Dear good morning now only i am up,8,Dear good morning now only i am up,8,0,1,0,0,5,2,163,small,med,Engagement_Campaign,Medical
230,0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,20,Get down in gandhipuram and walk to cross cut road,10,0,0,1,1,4,1,239,med,big,Survey,Industrial
231,0,Dear we are going to our rubber place,8,Dear we are going to our rubber place,8,1,1,1,1,1,0,92,small,med,No_Opener,Medical
232,0,"Sorry battery died, yeah I'm here",6,"Sorry battery died, yeah I'm here",6,1,1,0,1,1,3,44,small,med,Revenue_Based,Automotive
233,0,Yes:)here tv is always available in work place..,8,Yes:)here tv is always available in work place,8,0,1,0,0,3,0,4,small,med,Revenue_Based,Medical
234,1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,34,Text & meet someone sexy today,6,1,0,1,1,4,0,182,big,med,Engagement_Campaign,Automotive
235,0,I have printed it oh. So  &lt;#&gt;  come upstairs,9,I have printed it oh,5,1,0,0,0,3,0,184,small,med,Revenue_Based,Medical
236,0,Or ill be a little closer like at the bus stop on the same street,15,Or ill be a little closer like at the bus stop on the same street,15,1,1,1,1,1,2,116,med,bigger,No_Opener,Hospitality
